0,0.25,0.10000000000000001,75.796212196350098,54.869483947753906,75.796212196350098,25.644385161855581,25.294507695234277,25.294507686460896,1,1,1
0,0.25,0,99.324676036834717,99.324676036834717,75.796212196350098,27.810909164564833,27.810909164564833,26.66624477919428,1.0844833669840455,1.099484105389593,1.0542306302117759
0,0.25,0.01,96.441627740859985,81.721824169158936,75.796212196350098,27.566231364290733,27.460605637048651,26.529071069920942,1.0749421828718193,1.085635109720775,1.0488075671905983
0,0.25,0.019999999999999997,93.698001861572266,75.264503479003906,75.796212196350098,27.328584869136161,27.149485181631906,26.391897360647604,1.0656751837351797,1.0733351883637223,1.0433845041694207
0,0.25,0.029999999999999999,91.084478378295898,70.829174041748047,75.796212196350098,27.097632946808844,26.866734769281678,26.254723651374263,1.0566692387351473,1.0621568560649877,1.037961441148243
0,0.25,0.040000000000000001,88.592506408691406,67.38383674621582,75.796212196350098,26.873061191631148,26.604535952914631,26.117549942100926,1.0479120876566441,1.0517910161946806,1.0325383781270654
0,0.25,0.049999999999999996,86.214260339736938,64.544330537319183,75.796212196350098,26.654575648680179,26.358485623901956,25.980376232827588,1.0393922677595404,1.0420635950494559,1.0271153151058878
0,0.25,0.060000000000000005,83.942543029785156,62.119810104370117,75.796212196350098,26.441901127530585,26.125738864400883,25.84320252355425,1.0310990480232398,1.0328621208675755,1.0216922520847105
0,0.25,0.070000000000000007,81.770743250846863,59.999926090240479,75.796212196350098,26.23477968332034,25.904296464704011,25.706028814280913,1.0230223699160055,1.0241075563445192,1.0162691890635329
0,0.25,0.080000000000000002,79.692764520645142,58.114459991455078,75.796212196350098,26.032969245830586,25.692671966855347,25.568855105007572,1.0151527939360776,1.0157411354440429,1.0108461260423551
0,0.25,0.090000000000000011,77.702983617782593,56.415678516030312,75.796212196350098,25.83624237980019,25.489715159996543,25.431681395734234,1.0074814512702759,1.0077173854148205,1.0054230630211776
0,0.25,0.10000000000000001,75.796212196350098,54.869483947753906,75.796212196350098,25.644385161855581,25.294507695234277,25.294507686460896,1,1,1
0,0.25,0.11,73.967639923095703,53.450603485107422,75.796212196350098,25.457196161286539,25.106299450746729,25.157333977187559,0.99270058535669348,0.99255932367788258,0.99457693697882243
0,0.25,0.12000000000000001,72.21281623840332,52.139724731445313,75.796212196350098,25.274485513486965,24.924465440579766,25.020160267914221,0.98557580359076735,0.98537064808245978,0.98915387395764487
0,0.125,0.10000000000000001,86.214260101318359,78.077026844024658,86.214260101318359,26.654575648680179,26.616923090304059,25.980376232827588,1.0393922677595404,1.0522807326793293,1.0271153151058878
0,0.125,0,99.324676036834717,99.324676036834717,86.214260101318359,27.810909164564833,27.810909164564833,26.66624477919428,1.0844833669840455,1.099484105389593,1.0542306302117759
0,0.125,0.01,97.865105628967285,96.017159461975098,86.214260101318359,27.687669377801299,27.686172514445069,26.597657924557609,1.0796776449522749,1.0945527324756514,1.0515190987011871
0,0.125,0.019999999999999997,96.441627494990826,93.158670425415039,86.214260101318359,27.566231364290736,27.561345280160694,26.529071069920942,1.0749421828718195,1.0896177783825187,1.0488075671905983
0,0.125,0.029999999999999999,95.052988231182098,90.632238149642944,86.214260101318359,27.446550796008644,27.437403355021555,26.460484215284271,1.0702752521762025,1.0847178243437812,1.0460960356800095
0,0.125,0.040000000000000001,93.698004722595215,88.363232612609863,86.214260101318359,27.328584869136165,27.314850316840865,26.391897360647604,1.0656751837351799,1.0798727789427283,1.0433845041694207
0,0.125,0.049999999999999996,92.375533103942871,86.300704836845398,86.214260101318359,27.212292237036561,27.193951036671663,26.323310506010934,1.0611403652411657,1.0750931136641675,1.040672972658832
0,0.125,0.060000000000000005,91.084481358528137,84.408111572265625,86.214260101318359,27.097632946808844,27.074840338853143,26.254723651374263,1.0566692387351473,1.0703841586904772,1.037961441148243
0,0.125,0.070000000000000007,89.823806762695313,82.658235549926758,86.214260101318359,26.984568379194748,26.957578517456874,26.186136796737596,1.0522602982633642,1.0657482977040085,1.0352499096376544
0,0.125,0.080000000000000002,88.592506527900696,81.03017520904541,86.214260101318359,26.873061191631148,26.842181554766327,26.117549942100926,1.0479120876566441,1.0611861625527366,1.0325383781270654
0,0.125,0.090000000000000011,87.389634139835835,79.507503509521484,86.214260101318359,26.763075264254869,26.728638770991985,26.048963087464259,1.043623198424865,1.0566973310189354,1.0298268466164768
0,0.125,0.10000000000000001,86.214260101318359,78.077026844024658,86.214260101318359,26.654575648680179,26.616923090304059,25.980376232827588,1.0393922677595404,1.0522807326793293,1.0271153151058878
0,0.125,0.11,85.065511703491211,76.727987289428711,86.214260101318359,26.547528519382237,26.506997721256766,25.911789378190917,1.0352179766380216,1.0479349130108166,1.024403783595299
0,0.125,0.12000000000000001,83.942543029785156,75.451477080583572,86.214260101318359,26.441901127530585,26.398820155025284,25.84320252355425,1.0310990480232398,1.0436581914578662,1.0216922520847105
0,0.20000000000000001,0.10000000000000001,79.692764520645142,63.328395843505859,79.692764520645142,26.032969245830586,25.846017310588742,25.568855105007572,1.0151527939360776,1.0218035322924421,1.0108461260423551
0,0.20000000000000001,0,99.324676036834717,99.324676036834717,79.692764520645142,27.810909164564833,27.810909164564833,26.66624477919428,1.0844833669840455,1.099484105389593,1.0542306302117759
0,0.20000000000000001,0.01,97.006767213344574,89.479095220565796,79.692764520645142,27.614593228783715,27.588492529987256,26.556505811775608,1.0768280484984563,1.0906910251977424,1.0498921797948337
