1,0.040000000000000001,0,0,0.25,0,477.15441131591797,477.15441131591797,238.47335815429687,44.534412178838949,44.534412178838949,33.004365449366517,1.2313052408862686,1.2313052408862686,1.0562425014077708,1.2313052408862684,1.2313052408862684,1.0562425014077708
2,0.040000000000000001,0,0,0.25,0.001,472.92620897293091,472.92620897293091,238.47335815429687,44.415653433163442,44.415653433163442,32.986791378376431,1.2280217515844649,1.2280217515844649,1.0556800763936929,1.2280217515844647,1.2280217515844647,1.0556800763936929
3,0.040000000000000001,0,0,0.25,0.002,468.76130676269531,468.76130676269531,238.47335815429687,44.297943797675067,44.297943797675067,32.969217307386344,1.2247672685007402,1.2247672685007402,1.0551176513796152,1.2247672685007402,1.2247672685007402,1.0551176513796154
4,0.040000000000000001,0,0,0.25,0.0030000000000000001,464.65837478637695,464.65837478637695,238.47335815429687,44.181267613915566,44.181267613915566,32.951643236396258,1.2215413587037778,1.2215413587037778,1.0545552263655376,1.2215413587037778,1.2215413587037778,1.0545552263655376
5,0.040000000000000001,0,0,0.25,0.0040000000000000001,460.61611557006836,460.61611557006836,238.47335815429687,44.06560955135506,44.06560955135506,32.934069165406171,1.2183435983289552,1.2183435983289552,1.0539928013514597,1.218343598328955,1.218343598328955,1.0539928013514597
6,0.040000000000000001,0,0,0.25,0.0050000000000000001,456.63329696655273,456.63329696655273,238.47335815429687,43.950954598575237,43.950954598575237,32.916495094416092,1.2151735723345751,1.2151735723345751,1.0534303763373822,1.2151735723345751,1.2151735723345751,1.0534303763373822
7,0.040000000000000001,0,0,0.25,0.0060000000000000001,452.70864868164062,452.70864868164062,238.47335815429687,43.837288054741279,43.837288054741279,32.898921023426006,1.2120308742660759,1.2120308742660759,1.0528679513233046,1.2120308742660757,1.2120308742660757,1.0528679513233046
8,0.040000000000000001,0,0,0.25,0.0070000000000000001,448.84100151062012,448.84100151062012,238.47335815429687,43.724595521351446,43.724595521351446,32.881346952435919,1.2089151060279226,1.2089151060279226,1.0523055263092267,1.2089151060279226,1.2089151060279226,1.0523055263092267
9,0.040000000000000001,0,0,0.25,0.0080000000000000002,445.02920818328857,445.02920818328857,238.47335815429687,43.61286289425383,43.61286289425383,32.863772881445833,1.2058258776628819,1.2058258776628819,1.051743101295149,1.2058258776628816,1.2058258776628816,1.051743101295149
10,0.040000000000000001,0,0,0.25,0.0090000000000000011,441.27212524414062,441.27212524414062,238.47335815429687,43.502076355919826,43.502076355919826,32.846198810455746,1.202762807138396,1.202762807138396,1.0511806762810714,1.202762807138396,1.202762807138396,1.0511806762810714
11,0.040000000000000001,0,0,0.25,0.01,437.56863403320312,437.56863403320312,238.47335815429687,43.392222367964941,43.392222367964941,32.82862473946566,1.1997255201397954,1.1997255201397954,1.0506182512669935,1.1997255201397954,1.1997255201397954,1.0506182512669935
12,0.040000000000000001,0,0,0.25,0.010999999999999999,433.91767877340317,433.91767877340317,238.47335815429687,43.283287663907238,43.283287663907238,32.811050668475573,1.1967136498700812,1.1967136498700812,1.0500558262529158,1.1967136498700812,1.1967136498700812,1.050055826252916
13,0.040000000000000001,0,0,0.25,0.012,430.31819176673889,430.31819176673889,238.47335815429687,43.17525924215488,43.17525924215488,32.793476597485487,1.1937268368560419,1.1937268368560419,1.0494934012388382,1.1937268368560419,1.1937268368560419,1.0494934012388382
14,0.040000000000000001,0,0,0.25,0.013000000000000001,426.76919555664062,426.76919555664062,238.47335815429687,43.068124359213961,43.068124359213961,32.775902526495408,1.1907647287604606,1.1907647287604606,1.0489309762247607,1.1907647287604606,1.1907647287604606,1.0489309762247603
15,0.040000000000000001,0,0,0.25,0.014,423.26966094970703,423.26966094970703,238.47335815429687,42.961870523108708,42.961870523108708,32.758328455505321,1.1878269802001948,1.1878269802001948,1.0483685512106828,1.1878269802001948,1.1878269802001948,1.0483685512106828
16,0.040000000000000001,0,0,0.25,0.014999999999999999,419.81863474845886,419.81863474845886,238.47335815429687,42.856485487006019,42.856485487006019,32.740754384515235,1.1849132525699042,1.1849132525699042,1.0478061261966052,1.184913252569904,1.184913252569904,1.0478061261966052
17,0.040000000000000001,0,0,0.25,0.02,403.25886535644531,403.25886535644531,238.47335815429687,42.342180064575359,42.342180064575359,32.652884029564802,1.1706935305376014,1.1706935305376014,1.0449940011262164,1.1706935305376014,1.1706935305376014,1.0449940011262167
18,0.040000000000000001,0,0,0.25,0.025000000000000001,387.77965950965881,387.77965950965881,238.47335815429687,41.847888277852817,41.847888277852817,32.565013674614377,1.1570271535104515,1.1570271535104515,1.0421818760558281,1.1570271535104513,1.1570271535104513,1.0421818760558281
19,0.040000000000000001,0,0,0.25,0.029999999999999999,373.28410339355469,373.28410339355469,238.47335815429687,41.372321217043975,41.372321217043975,32.477143319663952,1.1438784851949182,1.1438784851949182,1.0393697509854396,1.143878485194918,1.143878485194918,1.0393697509854396
20,0.040000000000000001,0,0,0.25,0.035000000000000003,359.68620300292969,359.68620300292969,238.47335815429687,40.914304136169832,40.914304136169832,32.38927296471352,1.1312150457442962,1.1312150457442962,1.0365576259150509,1.131215045744296,1.131215045744296,1.0365576259150509
21,0.040000000000000001,0,0,0.25,0.040000000000000001,346.90940463542938,346.90940463542938,238.47335815429687,40.472763720356248,40.472763720356248,32.301402609763095,1.1190071597196392,1.1190071597196392,1.0337455008446625,1.1190071597196389,1.1190071597196389,1.0337455008446625
