0,0,2664.5789432525635,2664.5789432525635
0,0.001,2485.181755007161,2168.3596873283386
0,0.002,2485.181755007161,2080.4527854919434
0,0.0030000000000000001,2485.181755007161,2020.0921630859375
0,0.0040000000000000001,2485.181755007161,1972.8795719146729
0,0.0050000000000000001,2485.181755007161,1933.6145639419556
0,0.0060000000000000001,2485.181755007161,1899.7560882614926
0,0.0070000000000000001,2485.181755007161,1869.8511123663047
0,0.0080000000000000002,2485.181755007161,1842.9821586608887
0,0.0090000000000000011,2485.181755007161,1818.5290956497192
0,0.01,2485.1817550071428,1796.0509872436523
0,0.010999999999999999,2485.1817550071428,1775.2220177697018
0,0.012,2485.1817550071428,1755.7938600331545
0,0.013000000000000001,2485.1817550071428,1737.5724697113037
0,0.014,2485.1817550071428,1720.403208732605
0,0.014999999999999999,2485.1817550071428,1704.1603457927704
0,0.016,2485.1817550071428,1688.7403106689453
0,0.017000000000000001,2485.1817550071428,1674.0567779541016
0,0.018000000000000002,2485.1817550067426,1660.0368881225586
0,0.019,2485.1817550067426,1646.6182911396027
0,0.02,2485.1817512605339,1633.747615814209
0,0.021000000000000001,2476.7531585694087,1621.3783645629894
0,0.021999999999999999,2468.3729934692383,1609.4701004028684
0,0.023,2460.0408935546875,1597.9871940618614
0,0.024,2451.7565727233705,1586.8981932848692
0,0.025000000000000001,2443.5195350646973,1576.1751365661621
0,0.026000000000000002,2435.329418182373,1565.7930755612324
0,0.027,2427.1858978271484,1555.7295133173443
0,0.028000000000000001,2419.0885925292969,1545.9643357992172
0,0.029000000000000001,2411.0369110107422,1536.4792537689209
0,0.029999999999999999,2403.0308532714844,1527.2576880455017
0,0.031,2395.0698184967041,1518.2846450805664
0,0.032000000000000001,2387.1536040306091,1509.5462441444397
0,0.033000000000000002,2379.2816539108753,1501.0299295186996
0,0.034000000000000002,2371.453742980957,1492.7240753173828
0,0.035000000000000003,2363.6696624755859,1484.6180057525635
0,0.036000000000000004,2355.9288787841797,1476.7018505930901
0,0.036999999999999998,2348.2309722900391,1468.9665412902832
0,0.037999999999999999,2340.5756759643555,1461.4035797124961
0,0.039,2332.9629135131836,1454.0052032517269
0,0.040000000000000001,2325.3920364379883,1446.7639350891113
0,0.041000000000000002,2317.8628540039062,1439.6730804443314
0,0.042000000000000003,2310.3749084472656,1432.7263259887695
0,0.043000000000000003,2302.9282379150391,1425.9175491146743
0,0.043999999999999997,2295.5220794677689,1419.2412710189819
0,0.044999999999999998,2288.1564331054687,1412.6922225940507
0,0.045999999999999999,2280.8307695388794,1406.2655067443848
0,0.047,2273.5448932647705,1399.9564981414005
0,0.048000000000000001,2266.298565864563,1393.7607586377999
0,0.049000000000000002,2259.0913486108184,1387.6742553757504
0,0.050000000000000003,2251.9230461120605,1381.6929817176424
0,0.051000000000000004,2244.7933959960937,1375.813350668177
0,0.052000000000000005,2237.701949775219,1370.0318526849151
0,0.052999999999999999,2230.6484889984131,1364.3452072143555
0,0.053999999999999999,2223.6327934265137,1358.7501907371916
0,0.055,2216.6545081138611,1353.2439422607422
0,0.056000000000000001,2209.7133636497892,1347.8235625568777
0,0.057000000000000002,2202.8090763092041,1342.4863433837907
0,0.058000000000000003,2195.9414339065552,1337.2297477722168
0,0.059000000000000004,2189.1100311651826,1332.0513915992319
0,0.059999999999999998,2182.314748801291,1326.9488251209259
0,0.060999999999999999,2175.5551886558533,1321.9199180579744
0,0.062,2168.8311815448105,1316.9624662399292
0,0.063,2162.142486423254,1312.0745182037354
0,0.064000000000000001,2155.4886627197266,1307.2540284693241
0,0.065000000000000002,2148.8696312904358,1302.4992370605469
0,0.066000000000000003,2142.2850894927979,1297.8083038330033
0,0.067000000000000004,2135.734748840332,1293.1795489788055
0,0.068000000000000005,2129.2184257507324,1288.6113142967224
0,0.069000000000000006,2122.735767364502,1284.1019988059998
0,0.070000000000000007,2116.2866204977036,1279.6501588821411
0,0.071000000000000008,2109.8707580554765,1275.2542877942324
0,0.072000000000000008,2103.4878158568972,1270.912971496582
0,0.072999999999999995,2097.1376800548751,1266.6249179840088
0,0.073999999999999996,2090.8199882507324,1262.3888015747252
0,0.074999999999999997,2084.5347595214753,1258.2033586502075
0,0.075999999999999998,2078.281421661377,1254.0674591052812
0,0.076999999999999999,2072.0599555969238,1249.9798393435776
0,0.078,2065.8700656890869,1245.9394645690918
0,0.079000000000000001,2059.7115659713745,1241.9452477991581
0,0.080000000000000002,2053.5842323303223,1237.9961562156677
0,0.081000000000000003,2047.4878311157227,1234.0911293029876
0,0.082000000000000003,2041.422119140625,1230.2292251598556
0,0.083000000000000004,2035.386815071106,1226.4095306402305
0,0.084000000000000005,2029.3818283078144,1222.631139755249
0,0.085000000000000006,2023.4069830179214,1218.8931560516357
0,0.086000000000000007,2017.4618339538574,1215.1947164535522
0,0.087000000000000008,2011.5464210510254,1211.5349960327148
0,0.087999999999999995,2005.660400390625,1207.9132437705994
0,0.088999999999999996,1999.8036170005798,1204.3286466598511
0,0.089999999999999997,1993.9758208394051,1200.7804872095585
0,0.090999999999999998,1988.1768608093262,1197.2679996490479
0,0.091999999999999998,1982.4064826965332,1193.7904930116201
0,0.092999999999999999,1976.6645050048828,1190.347349634394
0,0.094,1970.9507846832275,1186.9378471374512
0,0.095000000000000001,1965.2651214599609,1183.5613244771957
0,0.096000000000000002,1959.607238471508,1180.2172005170723
0,0.097000000000000003,1953.9769554138184,1176.9048404786736
0,0.098000000000000004,1948.3742141723633,1173.6236906051636
0,0.099000000000000005,1942.7986526488894,1170.3731727600098
