0.5,0,363.44609832763672,363.53652954101562,101.76490767974136,101.79022512437592
0.5,0.001,363.01386070251465,363.0302734375,101.72858468896835,101.75389246472942
0.5,0.002,362.58249092102051,362.52567303180695,101.69230487816881,101.71760175215408
0.5,0.0030000000000000001,362.15200781822205,362.02266597747803,101.65606816015193,101.6813529283427
0.5,0.0040000000000000001,361.72237014770508,361.52127075195312,101.61987444797515,101.64514593659337
0.5,0.0050000000000000001,361.29362677037716,361.02146911621094,101.58372365494351,101.60898071867862
0.5,0.0060000000000000001,360.86572641134262,360.52324664592743,101.54761569460845,101.57285721587041
0.5,0.0070000000000000001,360.43869018554687,360.02659606933594,101.51155048076704,101.5367753696586
0.5,0.0080000000000000002,360.01251173019409,359.53152084350586,101.47552792746114,101.50073512282542
0.5,0.0090000000000000011,359.58718866109848,359.03802108764648,101.43954794897635,101.46473641820462
0.5,0.01,359.16273498535156,358.54603385925293,101.40361045984127,101.42877918844208
0.5,0.010999999999999999,358.7391185760498,358.05560207366943,101.36771537482652,101.39286338179051
0.5,0.012,358.31634378433228,357.56668281555176,101.33186260894387,101.35698893252422
0.5,0.013000000000000001,357.89443206787109,357.07929992675781,101.29605207744534,101.32115578683477
0.5,0.014,357.47334289550781,356.59342575073242,101.26028369582244,101.28536388086999
0.5,0.014999999999999999,357.05311584472656,356.10905456542969,101.22455737980511,101.24961315474859
0.5,0.016,356.63371276110411,355.62615966796875,101.18887304536101,101.21390354304465
0.5,0.017000000000000001,356.21516239643097,355.144775390625,101.15323060869459,101.17823499593986
0.5,0.018000000000000002,355.79743188619614,354.66486740112305,101.11762998624617,101.14260744592313
0.5,0.019,355.38054084777832,354.18643188476562,101.08207109469122,101.10702083308718
0.5,0.02,354.9644775390625,353.70944212377071,101.04655385093942,101.07147509017665
0.5,0.021000000000000001,354.54924057424068,353.23390197753906,101.01107817213381,101.03597015899065
0.5,0.021999999999999999,354.13483048975468,352.75981998443604,100.97564397564993,101.00050598353576
0.5,0.023,353.72123908996582,352.28716659545898,100.94025117909504,100.96508249456114
0.5,0.024,353.30847162008286,351.81594848632812,100.90489970030728,100.92969963527389
0.5,0.025000000000000001,352.89652240276337,351.34613037109375,100.86958945735468,100.89435733281969
0.5,0.026000000000000002,352.48539733886719,350.87774276733398,100.83432036853455,100.85905553981581
0.5,0.027,352.07506549358368,350.41076564788818,100.7990923523726,100.82379418929909
0.5,0.028000000000000001,351.66557312011719,349.94515991210937,100.76390532762188,100.78857320495766
0.5,0.029000000000000001,351.25685882568359,349.48097133636475,100.72875921326238,100.75339254739428
0.5,0.029999999999999999,350.84896087646484,349.01814270019531,100.6936539284998,100.71825213147523
0.5,0.031,350.44187545776367,348.55669593811035,100.65858939276504,100.68315190761362
0.5,0.032000000000000001,350.03559878468513,348.09663391113281,100.62356552571318,100.64809181821589
0.5,0.033000000000000002,349.63011360168457,347.63790893554687,100.5885822472228,100.6130717800695
0.5,0.034000000000000002,349.22541618347168,347.18053531646729,100.55363947739521,100.57809174039016
0.5,0.035000000000000003,348.82153224945068,346.72450256347656,100.51873713655345,100.54315163400889
0.5,0.036000000000000004,348.41842460632324,346.26983261108398,100.48387514524175,100.50825141354819
0.5,0.036999999999999998,348.0161247253418,345.81646728515625,100.44905342422453,100.47339098732441
0.5,0.037999999999999999,347.61461067199707,345.36442589759827,100.41427189448576,100.43857030609111
0.5,0.039,347.21386337280273,344.91372013092041,100.3795304772281,100.40378931738492
0.5,0.040000000000000001,346.81392669677734,344.46432495117187,100.34482909387212,100.36904794714847
0.5,0.041000000000000002,346.41475486755371,344.0162048637867,100.31016766605553,100.3343461136763
0.5,0.042000000000000003,346.01638597249985,343.56938934326172,100.27554611563244,100.29968377521845
0.5,0.043000000000000003,345.61877059936523,343.12387466430664,100.24096436467249,100.26506087019558
0.5,0.043999999999999997,345.22194671630859,342.67963027954102,100.20642233546027,100.23047731920668
0.5,0.044999999999999998,344.82589721679687,342.23666000366211,100.17191995049433,100.19593306487421
0.5,0.045999999999999999,344.43060397356749,341.79496002197266,100.13745713248659,100.16142804500787
0.5,0.047,344.03607942163944,341.35453033447266,100.10303380436146,100.12696220018429
0.5,0.048000000000000001,343.642333984375,340.91534423828125,100.06864988925518,100.0925354520276
0.5,0.049000000000000002,343.24935925006866,340.47741317749023,100.03430531051512,100.05814774899306
0.5,0.050000000000000003,342.85714626312256,340.04071044921875,99.999999991698758,100.02379901195224
0.5,0.051000000000000004,342.46569156646729,339.60527420043945,99.96573385657328,99.989489209860707
0.5,0.052000000000000005,342.07498931884766,339.17105102539062,99.931506829114582,99.955218243274899
0.5,0.052999999999999999,341.68505501747131,338.73804092407227,99.897318833506745,99.920986052160515
0.5,0.053999999999999999,341.29586696624756,338.30625891685486,99.863169794141044,99.886792588718166
0.5,0.055,340.90744018554687,337.87567329406738,99.829059635615451,99.852637768353091
0.5,0.056000000000000001,340.51976013183594,337.44631195068359,99.794988282733826,99.818521554118462
0.5,0.057000000000000002,340.13281297683716,337.01813507080078,99.760955660505104,99.784443854238432
0.5,0.058000000000000003,339.74664305150509,336.59116363525391,99.72696169414273,99.750404626681089
0.5,0.059000000000000004,339.3611946105957,336.16535949707031,99.693006309063819,99.716403779932023
0.5,0.059999999999999998,338.97650146484375,335.74075508117676,99.659089430888415,99.682441282325613
0.5,0.060999999999999999,338.59254449605942,335.31732177734375,99.625210985438997,99.648517050134132
0.5,0.062,338.20932006835937,334.89504241943359,99.59137089873947,99.614631008737078
0.5,0.063,337.82683561742306,334.47395324707031,99.557569097014664,99.580783131385758
